context,G0_mM,hours,image_key,ploidy_state,n_group_cells,median_cell_area_px,median_nuclear_area_px,field_cell_count,field_total_segmented_area_px,context_label,G0_label
M00b chem,0.1,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E3_1_01d00h00m,low,48,1107,194.5,48,56106,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E3_2_01d00h00m,low,42,1021.5,174,42,44419,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E3_3_01d00h00m,low,65,1047,167,65,72807,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E3_4_01d00h00m,low,43,1108,190,43,53046,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E8_1_01d00h00m,high,114,1578.5,188,114,198868,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E8_2_01d00h00m,high,128,1522.5,185,128,207003,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E8_3_01d00h00m,high,132,1594,197.5,132,235186,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E8_4_01d00h00m,high,157,1528,185,157,265319,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B3_1_01d08h00m,low,121,982,135,121,129195,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B3_2_01d08h00m,low,159,994,135,159,168754,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B3_3_01d08h00m,low,31,1085,174,31,34200,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B3_4_01d08h00m,low,87,1073,148,87,101649,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B8_1_01d08h00m,high,137,1651,206,137,247204,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B8_2_01d08h00m,high,100,1707.5,199.5,100,191415,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B8_3_01d08h00m,high,80,1581,215.5,80,165656,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B8_4_01d08h00m,high,97,1809,204,97,187981,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C3_1_01d08h00m,low,164,1010,141.5,164,190056,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C3_2_01d08h00m,low,74,1006.5,159.5,74,79575,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C3_3_01d08h00m,low,120,1114.5,147,120,135364,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C3_4_01d08h00m,low,73,961,162,73,76917,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C8_1_01d08h00m,high,131,1454,197,131,228504,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C8_2_01d08h00m,high,132,1579.5,199,132,238430,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C8_3_01d08h00m,high,144,1590.5,193,144,247082,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C8_4_01d08h00m,high,143,1562,189,143,242585,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D3_1_01d08h00m,low,46,1088.5,214,46,54446,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D3_2_01d08h00m,low,63,1057,161,63,75230,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D3_3_01d08h00m,low,56,1225,206,56,72487,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D3_4_01d08h00m,low,42,1257,210,42,52263,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D8_1_01d08h00m,high,127,1569,192,127,220004,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D8_2_01d08h00m,high,145,1457,190,145,244221,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D8_3_01d08h00m,high,157,1614,202,157,273883,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D8_4_01d08h00m,high,142,1426.5,203.5,142,244015,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E3_1_01d08h00m,low,51,1236,205,51,61972,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E3_2_01d08h00m,low,45,1078,199,45,48345,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E3_3_01d08h00m,low,63,1078,182,63,78797,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E3_4_01d08h00m,low,51,1162,195,51,62193,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E8_1_01d08h00m,high,105,1682,202,105,209375,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E8_2_01d08h00m,high,123,1661,202,123,217917,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E8_3_01d08h00m,high,120,1718.5,205,120,227877,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E8_4_01d08h00m,high,145,1721,192,145,268911,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B3_1_01d16h00m,low,120,983,147,120,129328,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B3_2_01d16h00m,low,163,1047,139,163,177514,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B3_3_01d16h00m,low,27,1069,195,27,31238,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B3_4_01d16h00m,low,87,1211,163,87,111995,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B8_1_01d16h00m,high,136,1506,216.5,136,241730,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B8_2_01d16h00m,high,100,1861,216,100,200916,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B8_3_01d16h00m,high,77,1792,229,77,163166,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B8_4_01d16h00m,high,100,1767.5,211,100,183894,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C3_1_01d16h00m,low,169,1062,146,169,191415,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C3_2_01d16h00m,low,73,1047,181,73,84440,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C3_3_01d16h00m,low,123,1055,150,123,142837,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C3_4_01d16h00m,low,74,1041,174.5,74,82248,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C8_1_01d16h00m,high,122,1515.5,213,122,224021,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C8_2_01d16h00m,high,128,1646,204,128,232047,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C8_3_01d16h00m,high,138,1481,200.5,138,247918,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C8_4_01d16h00m,high,143,1456,204,143,247210,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D3_1_01d16h00m,low,51,1136,226,51,63157,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D3_2_01d16h00m,low,66,1044.5,177.5,66,80594,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D3_3_01d16h00m,low,55,1159,221,55,71565,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D3_4_01d16h00m,low,41,1358,234,41,54699,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D8_1_01d16h00m,high,134,1594.5,202.5,134,243746,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D8_2_01d16h00m,high,136,1495.5,209,136,233121,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D8_3_01d16h00m,high,161,1539,214,161,281945,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D8_4_01d16h00m,high,138,1492.5,209,138,246225,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E3_1_01d16h00m,low,49,1186,220,49,64232,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E3_2_01d16h00m,low,40,1098,238,40,49531,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E3_3_01d16h00m,low,71,1095,193,71,83942,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E3_4_01d16h00m,low,53,1119,211,53,64765,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E8_1_01d16h00m,high,114,1703.5,213,114,229188,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E8_2_01d16h00m,high,126,1536,209,126,226400,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E8_3_01d16h00m,high,127,1601,215,127,244893,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,40,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E8_4_01d16h00m,high,127,1705,212,127,246795,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B3_1_02d00h00m,low,123,1060,153,123,144076,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B3_2_02d00h00m,low,168,1039.5,148,168,191797,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B3_3_02d00h00m,low,27,1293,212,27,35297,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B3_4_02d00h00m,low,91,1265,165,91,114355,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B8_1_02d00h00m,high,136,1589,211.5,136,248710,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B8_2_02d00h00m,high,97,1779,215,97,200232,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B8_3_02d00h00m,high,66,2195,259,66,162936,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B8_4_02d00h00m,high,98,1720,230.5,98,186708,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C3_1_02d00h00m,low,164,1045.5,154,164,190950,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C3_2_02d00h00m,low,78,1011.5,176.5,78,90203,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C3_3_02d00h00m,low,123,1158,164,123,152159,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C3_4_02d00h00m,low,71,1023,179,71,79983,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C8_1_02d00h00m,high,129,1421,217,129,216829,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C8_2_02d00h00m,high,132,1351.5,223,132,229620,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C8_3_02d00h00m,high,143,1450,203,143,242220,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C8_4_02d00h00m,high,138,1379.5,207.5,138,216685,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D3_1_02d00h00m,low,46,1242,240,46,60587,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D3_2_02d00h00m,low,69,973,185,69,79004,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D3_3_02d00h00m,low,55,1160,224,55,70739,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D3_4_02d00h00m,low,45,1260,252,45,58237,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D8_1_02d00h00m,high,131,1638,215,131,240383,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D8_2_02d00h00m,high,142,1375,217,142,234884,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D8_3_02d00h00m,high,163,1469,216,163,272295,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D8_4_02d00h00m,high,139,1581,212,139,251475,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E3_1_02d00h00m,low,51,1124,236,51,64482,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E3_2_02d00h00m,low,40,1039,224,40,46618,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E3_3_02d00h00m,low,68,1080.5,196.5,68,88462,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E3_4_02d00h00m,low,53,1086,218,53,65060,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E8_1_02d00h00m,high,116,1755.5,223,116,238411,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E8_2_02d00h00m,high,131,1364,202,131,226651,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E8_3_02d00h00m,high,134,1443.5,212,134,241244,SUM-159-chem M00b,0.1 mM
M00b chem,0.1,48,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E8_4_02d00h00m,high,134,1696,217.5,134,258578,SUM-159-chem M00b,0.1 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B10_1_01d00h00m,high,169,1587,192,169,291874,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B10_2_01d00h00m,high,172,1578,200.5,172,305789,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B10_3_01d00h00m,high,95,1603,191,95,160439,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B10_4_01d00h00m,high,112,1681,185,112,200462,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B5_1_01d00h00m,low,97,1117,157,97,117637,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B5_2_01d00h00m,low,154,1016.5,138,154,162567,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B5_3_01d00h00m,low,62,1127.5,162,62,73116,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B5_4_01d00h00m,low,104,1156,154.5,104,122734,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C10_1_01d00h00m,high,165,1555,192,165,288301,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C10_2_01d00h00m,high,157,1640,202,157,313674,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C10_3_01d00h00m,high,157,1549,195,157,274684,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C10_4_01d00h00m,high,163,1551,186,163,295030,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C5_1_01d00h00m,low,191,1026,137,191,204994,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C5_2_01d00h00m,low,134,1092,144,134,152825,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C5_3_01d00h00m,low,126,1068,152.5,126,139311,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C5_4_01d00h00m,low,89,1129,162,89,107952,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D10_1_01d00h00m,high,148,1654,195,148,272892,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D10_2_01d00h00m,high,168,1365.5,177,168,271058,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D10_3_01d00h00m,high,162,1580,185.5,162,280672,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D10_4_01d00h00m,high,174,1600,192.5,174,300195,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D5_1_01d00h00m,low,91,1120,159,91,108290,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D5_2_01d00h00m,low,153,1153,148,153,183321,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D5_3_01d00h00m,low,80,1200.5,170.5,80,103380,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D5_4_01d00h00m,low,151,1152,156,151,182994,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E10_1_01d00h00m,high,116,1672.5,183,116,218612,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E10_2_01d00h00m,high,124,1631.5,205.5,124,242454,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E10_3_01d00h00m,high,147,1570,197,147,266920,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E10_4_01d00h00m,high,144,1511,188,144,242556,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E5_1_01d00h00m,low,125,1091,152,125,146376,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E5_2_01d00h00m,low,82,1142,165,82,98889,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E5_3_01d00h00m,low,96,1123.5,158.5,96,114079,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,24,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_E5_4_01d00h00m,low,126,1133.5,150,126,152247,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B10_1_01d08h00m,high,193,1465,204,193,333712,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B10_2_01d08h00m,high,186,1542,208.5,186,343002,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B10_3_01d08h00m,high,109,1745,195,109,202487,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B10_4_01d08h00m,high,123,1671,201,123,236438,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B5_1_01d08h00m,low,124,1094.5,149.5,124,157827,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B5_2_01d08h00m,low,196,1026.5,147,196,218503,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B5_3_01d08h00m,low,84,1178,165,84,102650,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_B5_4_01d08h00m,low,140,1205,160,140,172759,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C10_1_01d08h00m,high,177,1615,203,177,344416,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C10_2_01d08h00m,high,174,1674.5,200.5,174,343470,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C10_3_01d08h00m,high,159,1637,207,159,300061,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C10_4_01d08h00m,high,166,1606,197.5,166,309157,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C5_1_01d08h00m,low,245,1110,151,245,290932,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C5_2_01d08h00m,low,176,1161.5,153,176,218723,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C5_3_01d08h00m,low,162,1134,152.5,162,198734,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_C5_4_01d08h00m,low,106,1159.5,154,106,140990,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D10_1_01d08h00m,high,153,1902,226,153,333656,SUM-159-chem M00b,0.5 mM
M00b chem,0.5,32,SUM-159_M00b-IncucyteRawDataLiveDead-varyGlucose_D10_2_01d08h00m,high,185,1493,190,185,328642,SUM-159-chem M00b,0.5 mM
