context,G0_mM,ploidy_state,n_cells,bin_left_px,bin_right_px,metric,fraction_cells,median_px
M00b chem,0.1,low,6,19.9526231496888,22.0220194998738,nuclear,0.00122000813338756,163
M00b chem,0.1,low,3,768.624610039774,848.342898244073,nuclear,0.000610004066693778,163
M00b chem,0.1,low,223,235.195263507096,259.58865861264,nuclear,0.0453436356242375,163
M00b chem,0.1,low,10,43.9397056076079,48.496934285282,nuclear,0.00203334688897926,163
M00b chem,0.1,low,7,32.6802758941013,36.0697271532629,nuclear,0.00142334282228548,163
M00b chem,0.1,low,54,385.224842003675,425.178630338289,nuclear,0.010980073200488,163
M00b chem,0.1,low,10,53.5268182284711,59.0783791158794,nuclear,0.00203334688897926,163
M00b chem,0.1,low,4,24.3060443338441,26.8269579527973,nuclear,0.000813338755591704,163
M00b chem,0.1,low,70,349.025487895958,385.224842003675,nuclear,0.0142334282228548,163
M00b chem,0.1,low,6,48.496934285282,53.5268182284711,nuclear,0.00122000813338756,163
M00b chem,0.1,low,33,425.178630338289,469.276245934884,nuclear,0.00671004473363156,163
M00b chem,0.1,low,128,286.512026966378,316.227766016838,nuclear,0.0260268401789345,163
M00b chem,0.1,low,7,571.666650191362,630.957344480193,nuclear,0.00142334282228548,163
M00b chem,0.1,low,4,36.0697271532629,39.8107170553497,nuclear,0.000813338755591704,163
M00b chem,0.1,low,16,65.2057229342861,71.9685673001152,nuclear,0.00325335502236682,163
M00b chem,0.1,low,6,39.8107170553497,43.9397056076079,nuclear,0.00122000813338756,163
M00b chem,0.1,low,76,316.227766016838,349.025487895958,nuclear,0.0154534363562424,163
M00b chem,0.1,low,6,29.6093293962708,32.6802758941013,nuclear,0.00122000813338756,163
M00b chem,0.1,low,2,936.329208823942,1033.44106388056,nuclear,0.000406669377795852,163
M00b chem,0.1,low,2,16.3789370695407,18.0776867696343,nuclear,0.000406669377795852,163
M00b chem,0.1,low,18,469.276245934884,517.947467923121,nuclear,0.00366002440016267,163
M00b chem,0.1,low,16,517.947467923121,571.666650191362,nuclear,0.00325335502236682,163
M00b chem,0.1,low,2,22.0220194998738,24.3060443338441,nuclear,0.000406669377795852,163
M00b chem,0.5,low,147,316.227766016838,349.025487895958,nuclear,0.0140374331550802,157
M00b chem,0.5,low,133,79.4328234724281,87.6712387296868,nuclear,0.0127005347593583,157
M00b chem,0.5,low,204,87.6712387296868,96.7641053709454,nuclear,0.0194805194805195,157
M00b chem,0.5,low,1315,158.489319246111,174.927118743984,nuclear,0.125572956455309,157
M00b chem,0.5,low,1455,143.596170196222,158.489319246111,nuclear,0.138941940412529,157
M00b chem,0.5,low,815,193.069772888325,213.09410153668,nuclear,0.0778265851795264,157
M00b chem,0.5,low,51,65.2057229342861,71.9685673001152,nuclear,0.00487012987012987,157
M00b chem,0.5,low,1052,117.876863479359,130.102521691083,nuclear,0.100458365164248,157
M00b chem,0.5,low,66,71.9685673001152,79.4328234724281,nuclear,0.00630252100840336,157
M00b chem,0.5,low,658,106.800043251458,117.876863479359,nuclear,0.0628342245989305,157
M00b chem,0.5,low,527,213.09410153668,235.195263507096,nuclear,0.0503246753246753,157
M00b chem,0.5,low,9,571.666650191362,630.957344480193,nuclear,0.000859434682964095,157
M00b chem,0.5,low,1238,130.102521691083,143.596170196222,nuclear,0.118220015278839,157
M00b chem,0.5,low,414,235.195263507096,259.58865861264,nuclear,0.0395339954163484,157
M00b chem,0.5,low,1165,174.927118743984,193.069772888325,nuclear,0.111249045072574,157
M00b chem,0.5,low,273,259.58865861264,286.512026966378,nuclear,0.0260695187165775,157
M00b chem,0.5,low,195,286.512026966378,316.227766016838,nuclear,0.0186210847975554,157
M00b chem,0.5,low,398,96.7641053709454,106.800043251458,nuclear,0.0380061115355233,157
M00b chem,0.5,low,25,59.0783791158794,65.2057229342861,nuclear,0.00238731856378915,157
M00b chem,0.5,low,30,53.5268182284711,59.0783791158794,nuclear,0.00286478227654698,157
M00b chem,0.5,low,56,385.224842003675,425.178630338289,nuclear,0.0053475935828877,157
M00b chem,0.5,low,78,349.025487895958,385.224842003675,nuclear,0.00744843391902215,157
M00b chem,0.5,low,11,26.8269579527973,29.6093293962708,nuclear,0.00105042016806723,157
M00b chem,0.5,low,7,630.957344480193,696.397402962432,nuclear,0.000668449197860963,157
M00b chem,0.5,low,9,29.6093293962708,32.6802758941013,nuclear,0.000859434682964095,157
M00b chem,0.5,low,16,48.496934285282,53.5268182284711,nuclear,0.00152788388082506,157
M00b chem,0.5,low,8,517.947467923121,571.666650191362,nuclear,0.000763941940412529,157
M00b chem,0.5,low,6,22.0220194998738,24.3060443338441,nuclear,0.000572956455309397,157
M00b chem,0.5,low,10,32.6802758941013,36.0697271532629,nuclear,0.000954927425515661,157
M00b chem,0.5,low,1,1140.62492385132,1258.92541179417,nuclear,9.54927425515661e-05,157
M00b chem,0.5,low,9,39.8107170553497,43.9397056076079,nuclear,0.000859434682964095,157
M00b chem,0.5,low,6,24.3060443338441,26.8269579527973,nuclear,0.000572956455309397,157
M00b chem,0.5,low,25,425.178630338289,469.276245934884,nuclear,0.00238731856378915,157
M00b chem,0.5,low,23,469.276245934884,517.947467923121,nuclear,0.00219633307868602,157
M00b chem,0.5,low,1,936.329208823942,1033.44106388056,nuclear,9.54927425515661e-05,157
M00b chem,0.5,low,12,43.9397056076079,48.496934285282,nuclear,0.00114591291061879,157
M00b chem,0.5,low,6,19.9526231496888,22.0220194998738,nuclear,0.000572956455309397,157
M00b chem,0.5,low,2,16.3789370695407,18.0776867696343,nuclear,0.000190985485103132,157
M00b chem,0.5,low,10,36.0697271532629,39.8107170553497,nuclear,0.000954927425515661,157
M00b chem,1,low,1496,158.489319246111,174.927118743984,nuclear,0.124025866357155,154
M00b chem,1,low,542,96.7641053709454,106.800043251458,nuclear,0.0449345050572044,154
M00b chem,1,low,1224,117.876863479359,130.102521691083,nuclear,0.101475708837672,154
M00b chem,1,low,302,259.58865861264,286.512026966378,nuclear,0.0250373072458962,154
M00b chem,1,low,1627,143.596170196222,158.489319246111,nuclear,0.134886420162494,154
M00b chem,1,low,849,106.800043251458,117.876863479359,nuclear,0.0703863372575029,154
M00b chem,1,low,1497,130.102521691083,143.596170196222,nuclear,0.124108771348035,154
M00b chem,1,low,296,87.6712387296868,96.7641053709454,nuclear,0.0245398773006135,154
M00b chem,1,low,7,24.3060443338441,26.8269579527973,nuclear,0.000580334936163157,154
M00b chem,1,low,834,193.069772888325,213.09410153668,nuclear,0.0691427623942961,154
M00b chem,1,low,140,79.4328234724281,87.6712387296868,nuclear,0.0116066987232631,154
M00b chem,1,low,1200,174.927118743984,193.069772888325,nuclear,0.0994859890565412,154
M00b chem,1,low,593,213.09410153668,235.195263507096,nuclear,0.0491626595921075,154
M00b chem,1,low,46,469.276245934884,517.947467923121,nuclear,0.00381362958050075,154
M00b chem,1,low,53,425.178630338289,469.276245934884,nuclear,0.0043939645166639,154
M00b chem,1,low,59,65.2057229342861,71.9685673001152,nuclear,0.00489139446194661,154
M00b chem,1,low,96,71.9685673001152,79.4328234724281,nuclear,0.0079588791245233,154
M00b chem,1,low,152,316.227766016838,349.025487895958,nuclear,0.0126015586138286,154
M00b chem,1,low,103,349.025487895958,385.224842003675,nuclear,0.00853921406068645,154
M00b chem,1,low,88,385.224842003675,425.178630338289,nuclear,0.00729563919747969,154
M00b chem,1,low,224,286.512026966378,316.227766016838,nuclear,0.018570717957221,154
M00b chem,1,low,26,48.496934285282,53.5268182284711,nuclear,0.00215552976289173,154
M00b chem,1,low,16,517.947467923121,571.666650191362,nuclear,0.00132647985408722,154
M00b chem,1,low,2,1033.44106388056,1140.62492385132,nuclear,0.000165809981760902,154
M00b chem,1,low,409,235.195263507096,259.58865861264,nuclear,0.0339081412701045,154
M00b chem,1,low,6,696.397402962432,768.624610039774,nuclear,0.000497429945282706,154
M00b chem,1,low,1,1389.49549437314,1533.60771877001,nuclear,8.2904990880451e-05,154
M00b chem,1,low,27,53.5268182284711,59.0783791158794,nuclear,0.00223843475377218,154
M00b chem,1,low,10,19.9526231496888,22.0220194998738,nuclear,0.00082904990880451,154
M00b chem,1,low,31,59.0783791158794,65.2057229342861,nuclear,0.00257005471729398,154
M00b chem,1,low,15,571.666650191362,630.957344480193,nuclear,0.00124357486320677,154
M00b chem,1,low,14,36.0697271532629,39.8107170553497,nuclear,0.00116066987232631,154
M00b chem,1,low,5,630.957344480193,696.397402962432,nuclear,0.000414524954402255,154
M00b chem,1,low,5,768.624610039774,848.342898244073,nuclear,0.000414524954402255,154
M00b chem,1,low,12,39.8107170553497,43.9397056076079,nuclear,0.000994859890565412,154
M00b chem,1,low,3,16.3789370695407,18.0776867696343,nuclear,0.000248714972641353,154
M00b chem,1,low,13,43.9397056076079,48.496934285282,nuclear,0.00107776488144586,154
M00b chem,1,low,1,11.0371550320276,12.1818791201012,nuclear,8.2904990880451e-05,154
M00b chem,1,low,2,10,11.0371550320276,nuclear,0.000165809981760902,154
M00b chem,1,low,10,32.6802758941013,36.0697271532629,nuclear,0.00082904990880451,154
M00b chem,0.1,high,821,158.489319246111,174.927118743984,nuclear,0.100465002447381,202
M00b chem,0.1,high,657,235.195263507096,259.58865861264,nuclear,0.0803964757709251,202
M00b chem,0.1,high,904,193.069772888325,213.09410153668,nuclear,0.11062163485071,202
M00b chem,0.1,high,13,53.5268182284711,59.0783791158794,nuclear,0.00159079784630445,202
M00b chem,0.1,high,683,143.596170196222,158.489319246111,nuclear,0.083578071463534,202
M00b chem,0.1,high,18,59.0783791158794,65.2057229342861,nuclear,0.00220264317180617,202
M00b chem,0.1,high,188,385.224842003675,425.178630338289,nuclear,0.0230053842388644,202
M00b chem,0.1,high,5,19.9526231496888,22.0220194998738,nuclear,0.000611845325501713,202
M00b chem,0.1,high,172,106.800043251458,117.876863479359,nuclear,0.0210474791972589,202
M00b chem,0.1,high,451,130.102521691083,143.596170196222,nuclear,0.0551884483602545,202
M00b chem,0.1,high,843,213.09410153668,235.195263507096,nuclear,0.103157121879589,202
M00b chem,0.1,high,894,174.927118743984,193.069772888325,nuclear,0.109397944199706,202
M00b chem,0.1,high,98,96.7641053709454,106.800043251458,nuclear,0.0119921683798336,202
M00b chem,0.1,high,409,286.512026966378,316.227766016838,nuclear,0.0500489476260401,202
M00b chem,0.1,high,523,259.58865861264,286.512026966378,nuclear,0.0639990210474792,202
M00b chem,0.1,high,290,316.227766016838,349.025487895958,nuclear,0.0354870288790994,202
M00b chem,0.1,high,318,117.876863479359,130.102521691083,nuclear,0.038913362701909,202
M00b chem,0.1,high,28,696.397402962432,768.624610039774,nuclear,0.00342633382280959,202
M00b chem,0.1,high,206,349.025487895958,385.224842003675,nuclear,0.0252080274106706,202
M00b chem,0.1,high,94,469.276245934884,517.947467923121,nuclear,0.0115026921194322,202
M00b chem,0.1,high,38,79.4328234724281,87.6712387296868,nuclear,0.00465002447381302,202
M00b chem,0.1,high,28,71.9685673001152,79.4328234724281,nuclear,0.00342633382280959,202
M00b chem,0.1,high,53,87.6712387296868,96.7641053709454,nuclear,0.00648556045031816,202
M00b chem,0.1,high,66,517.947467923121,571.666650191362,nuclear,0.00807635829662261,202
M00b chem,0.1,high,137,425.178630338289,469.276245934884,nuclear,0.0167645619187469,202
M00b chem,0.1,high,17,768.624610039774,848.342898244073,nuclear,0.00208027410670582,202
M00b chem,0.1,high,4,1140.62492385132,1258.92541179417,nuclear,0.000489476260401371,202
M00b chem,0.1,high,9,43.9397056076079,48.496934285282,nuclear,0.00110132158590308,202
M00b chem,0.1,high,5,36.0697271532629,39.8107170553497,nuclear,0.000611845325501713,202
M00b chem,0.1,high,9,26.8269579527973,29.6093293962708,nuclear,0.00110132158590308,202
M00b chem,0.1,high,32,630.957344480193,696.397402962432,nuclear,0.00391581008321097,202
M00b chem,0.1,high,11,848.342898244073,936.329208823942,nuclear,0.00134605971610377,202
M00b chem,0.1,high,3,24.3060443338441,26.8269579527973,nuclear,0.000367107195301028,202
M00b chem,0.1,high,47,571.666650191362,630.957344480193,nuclear,0.0057513460597161,202
M00b chem,0.1,high,3,1389.49549437314,1533.60771877001,nuclear,0.000367107195301028,202
M00b chem,0.1,high,16,65.2057229342861,71.9685673001152,nuclear,0.00195790504160548,202
M00b chem,0.1,high,5,16.3789370695407,18.0776867696343,nuclear,0.000611845325501713,202
M00b chem,0.1,high,17,48.496934285282,53.5268182284711,nuclear,0.00208027410670582,202
M00b chem,0.1,high,5,1033.44106388056,1140.62492385132,nuclear,0.000611845325501713,202
M00b chem,0.1,high,6,1258.92541179417,1389.49549437314,nuclear,0.000734214390602056,202
M00b chem,0.1,high,7,29.6093293962708,32.6802758941013,nuclear,0.000856583455702399,202
M00b chem,0.1,high,7,936.329208823942,1033.44106388056,nuclear,0.000856583455702399,202
M00b chem,0.5,high,14,848.342898244073,936.329208823942,nuclear,0.00135109052306505,204
M00b chem,0.5,high,2,1868.22238477104,2061.98600950222,nuclear,0.000193012931866435,204
M00b chem,0.5,high,4,16.3789370695407,18.0776867696343,nuclear,0.00038602586373287,204
M00b chem,0.5,high,3,1140.62492385132,1258.92541179417,nuclear,0.000289519397799653,204
M00b chem,0.5,high,2,2772.40799674178,3059.9496872072,nuclear,0.000193012931866435,204
M00b chem,0.5,high,8,29.6093293962708,32.6802758941013,nuclear,0.00077205172746574,204
M00b chem,0.5,high,1,14.8398178896757,16.3789370695407,nuclear,9.65064659332175e-05,204
M00b chem,1,high,6,1033.44106388056,1140.62492385132,nuclear,0.000442575791104227,197
M00b chem,1,high,4,1389.49549437314,1533.60771877001,nuclear,0.000295050527402818,197
M00b chem,1,high,2,2061.98600950222,2275.84592607479,nuclear,0.000147525263701409,197
M00b chem,1,high,1,2511.88643150958,2772.40799674178,nuclear,7.37626318507044e-05,197
M00b chem,1,high,1,1868.22238477104,2061.98600950222,nuclear,7.37626318507044e-05,197
M00b chem,1,high,1,11.0371550320276,12.1818791201012,nuclear,7.37626318507044e-05,197
M00b chem,1,high,1,2275.84592607479,2511.88643150958,nuclear,7.37626318507044e-05,197
M00b chem,1,high,2,2772.40799674178,3059.9496872072,nuclear,0.000147525263701409,197
M00b chem,1,high,3,3377.31390879101,3727.59372031494,nuclear,0.000221287895552113,197
M00b chem,0.1,low,2,10,11.0371550320276,nuclear,0.000406669377795852,163
M00b chem,0.1,low,2,26.8269579527973,29.6093293962708,nuclear,0.000406669377795852,163
M00b chem,0.5,low,1,1389.49549437314,1533.60771877001,nuclear,9.54927425515661e-05,157
M00b chem,0.5,low,2,18.0776867696343,19.9526231496888,nuclear,0.000190985485103132,157
M00b chem,0.5,low,2,14.8398178896757,16.3789370695407,nuclear,0.000190985485103132,157
M00b chem,1,low,4,26.8269579527973,29.6093293962708,nuclear,0.000331619963521804,154
M00b chem,1,low,11,29.6093293962708,32.6802758941013,nuclear,0.000911954899684961,154
M00b chem,1,low,3,22.0220194998738,24.3060443338441,nuclear,0.000248714972641353,154
M00b chem,1,low,3,14.8398178896757,16.3789370695407,nuclear,0.000248714972641353,154
M00b chem,0.1,high,14,32.6802758941013,36.0697271532629,nuclear,0.0017131669114048,202
M00b chem,0.1,high,2,18.0776867696343,19.9526231496888,nuclear,0.000244738130200685,202
M00b chem,0.1,high,7,39.8107170553497,43.9397056076079,nuclear,0.000856583455702399,202
M00b chem,0.1,high,1,14.8398178896757,16.3789370695407,nuclear,0.000122369065100343,202
M00b chem,0.5,high,3,1389.49549437314,1533.60771877001,nuclear,0.000289519397799653,204
M00b chem,0.5,high,1,10,11.0371550320276,nuclear,9.65064659332175e-05,204
M00b chem,1,high,1,1533.60771877001,1692.66661503788,nuclear,7.37626318507044e-05,197
M00b chem,0.1,low,2,696.397402962432,768.624610039774,nuclear,0.000406669377795852,163
M00b chem,0.1,low,5,630.957344480193,696.397402962432,nuclear,0.00101667344448963,163
M00b chem,0.1,low,1,848.342898244073,936.329208823942,nuclear,0.000203334688897926,163
M00b chem,0.1,low,1,12.1818791201012,13.4453288429976,nuclear,0.000203334688897926,163
M00b chem,1,low,1,848.342898244073,936.329208823942,nuclear,8.2904990880451e-05,154
M00b chem,1,low,4,18.0776867696343,19.9526231496888,nuclear,0.000331619963521804,154
M00b chem,0.1,high,2,22.0220194998738,24.3060443338441,nuclear,0.000244738130200685,202
M00b chem,0.1,high,1,12.1818791201012,13.4453288429976,nuclear,0.000122369065100343,202
M00b chem,0.1,high,3,1533.60771877001,1692.66661503788,nuclear,0.000367107195301028,202
M00b chem,0.5,high,1,2511.88643150958,2772.40799674178,nuclear,9.65064659332175e-05,204
M00b chem,0.5,high,1,3727.59372031494,4114.20297875284,nuclear,9.65064659332175e-05,204
M00b chem,0.5,high,1,2061.98600950222,2275.84592607479,nuclear,9.65064659332175e-05,204
M00b chem,0.5,high,1,4114.20297875284,4540.90961097248,nuclear,9.65064659332175e-05,204
M00b chem,1,high,1,4114.20297875284,4540.90961097248,nuclear,7.37626318507044e-05,197
M00b chem,1,high,1,4540.90961097248,5011.87233627273,nuclear,7.37626318507044e-05,197
M00b chem,1,high,1,10,11.0371550320276,nuclear,7.37626318507044e-05,197
M00b chem,0.1,low,1,11.0371550320276,12.1818791201012,nuclear,0.000203334688897926,163
M00b chem,0.5,low,1,696.397402962432,768.624610039774,nuclear,9.54927425515661e-05,157
M00b chem,0.1,high,1,2061.98600950222,2275.84592607479,nuclear,0.000122369065100343,202
M00b chem,0.1,high,1,11.0371550320276,12.1818791201012,nuclear,0.000122369065100343,202
J00 mixture,0.1,high,17,59.0783791158794,65.2057229342861,nuclear,0.00189965359258018,215
J00 mixture,0.1,high,251,316.227766016838,349.025487895958,nuclear,0.0280478265728014,215
J00 mixture,0.1,low,965,130.102521691083,143.596170196222,nuclear,0.104425927929878,169
J00 mixture,0.1,high,1298,193.069772888325,213.09410153668,nuclear,0.145044139009945,215
J00 mixture,0.1,low,298,259.58865861264,286.512026966378,nuclear,0.0322475922519208,169
J00 mixture,0.1,high,19,79.4328234724281,87.6712387296868,nuclear,0.00212314225053079,215
J00 mixture,0.1,high,1375,213.09410153668,235.195263507096,nuclear,0.153648452341044,215
J00 mixture,0.1,high,755,158.489319246111,174.927118743984,nuclear,0.0843669683763549,215
J00 mixture,0.1,low,95,87.6712387296868,96.7641053709454,nuclear,0.01028027269776,169
J00 mixture,0.1,high,531,286.512026966378,316.227766016838,nuclear,0.0593362386858867,215
J00 mixture,0.1,low,1325,158.489319246111,174.927118743984,nuclear,0.143382750784547,169
J00 mixture,0.1,high,1211,235.195263507096,259.58865861264,nuclear,0.135322382389094,215
J00 mixture,0.1,low,1313,174.927118743984,193.069772888325,nuclear,0.142084190022725,169
J00 mixture,0.1,high,1135,174.927118743984,193.069772888325,nuclear,0.126829813386971,215
J00 mixture,0.1,low,305,106.800043251458,117.876863479359,nuclear,0.0330050860296505,169
J00 mixture,0.1,high,497,143.596170196222,158.489319246111,nuclear,0.0555369315007263,215
J00 mixture,0.1,low,1298,143.596170196222,158.489319246111,nuclear,0.140460989070447,169
J00 mixture,0.1,low,707,117.876863479359,130.102521691083,nuclear,0.076506871550698,169
J00 mixture,0.1,low,615,213.09410153668,235.195263507096,nuclear,0.0665512390433936,169
J00 mixture,0.1,low,409,235.195263507096,259.58865861264,nuclear,0.0442592792987772,169
J00 mixture,0.1,high,214,130.102521691083,143.596170196222,nuclear,0.0239132864007152,215
J00 mixture,0.1,low,882,193.069772888325,213.09410153668,nuclear,0.0954442159939401,169
J00 mixture,0.1,low,146,316.227766016838,349.025487895958,nuclear,0.0157991559355048,169
J00 mixture,0.1,high,865,259.58865861264,286.512026966378,nuclear,0.0966588445636384,215
J00 mixture,0.1,high,19,65.2057229342861,71.9685673001152,nuclear,0.00212314225053079,215
J00 mixture,0.1,low,155,96.7641053709454,106.800043251458,nuclear,0.0167730765068716,169
J00 mixture,0.1,high,71,106.800043251458,117.876863479359,nuclear,0.00793384735724662,215
J00 mixture,0.1,high,15,43.9397056076079,48.496934285282,nuclear,0.00167616493462957,215
J00 mixture,0.1,low,27,71.9685673001152,79.4328234724281,nuclear,0.00292176171410021,169
J00 mixture,0.1,low,25,571.666650191362,630.957344480193,nuclear,0.00270533492046315,169
J00 mixture,0.1,low,27,469.276245934884,517.947467923121,nuclear,0.00292176171410021,169
J00 mixture,0.1,high,10,32.6802758941013,36.0697271532629,nuclear,0.00111744328975304,215
J00 mixture,0.1,low,58,385.224842003675,425.178630338289,nuclear,0.00627637701547452,169
J00 mixture,0.1,high,4,696.397402962432,768.624610039774,nuclear,0.000446977315901218,215
J00 mixture,0.1,low,188,286.512026966378,316.227766016838,nuclear,0.0203441186018829,169
J00 mixture,0.1,low,89,349.025487895958,385.224842003675,nuclear,0.00963099231684883,169
J00 mixture,0.1,high,135,349.025487895958,385.224842003675,nuclear,0.0150854844116661,215
J00 mixture,0.1,high,87,385.224842003675,425.178630338289,nuclear,0.00972175662085149,215
J00 mixture,0.1,low,44,425.178630338289,469.276245934884,nuclear,0.00476138946001515,169
J00 mixture,0.1,high,154,117.876863479359,130.102521691083,nuclear,0.0172086266621969,215
J00 mixture,0.1,low,26,517.947467923121,571.666650191362,nuclear,0.00281354831728168,169
J00 mixture,0.1,low,12,32.6802758941013,36.0697271532629,nuclear,0.00129856076182231,169
J00 mixture,0.1,high,9,29.6093293962708,32.6802758941013,nuclear,0.00100569896077774,215
J00 mixture,0.1,high,7,36.0697271532629,39.8107170553497,nuclear,0.000782210302827132,215
J00 mixture,0.1,low,11,696.397402962432,768.624610039774,nuclear,0.00119034736500379,169
J00 mixture,0.1,high,17,53.5268182284711,59.0783791158794,nuclear,0.00189965359258018,215
J00 mixture,0.1,high,45,425.178630338289,469.276245934884,nuclear,0.0050284948038887,215
J00 mixture,0.1,low,3,848.342898244073,936.329208823942,nuclear,0.000324640190455578,169
J00 mixture,0.1,low,23,59.0783791158794,65.2057229342861,nuclear,0.0024889081268261,169
J00 mixture,0.1,high,26,87.6712387296868,96.7641053709454,nuclear,0.00290535255335792,215
J00 mixture,0.1,high,40,469.276245934884,517.947467923121,nuclear,0.00446977315901218,215
J00 mixture,0.1,low,18,48.496934285282,53.5268182284711,nuclear,0.00194784114273347,169
J00 mixture,0.1,high,6,39.8107170553497,43.9397056076079,nuclear,0.000670465973851827,215
J00 mixture,0.1,high,10,26.8269579527973,29.6093293962708,nuclear,0.00111744328975304,215
J00 mixture,0.1,high,10,48.496934285282,53.5268182284711,nuclear,0.00111744328975304,215
J00 mixture,0.1,low,41,79.4328234724281,87.6712387296868,nuclear,0.00443674926955957,169
J00 mixture,0.1,high,10,630.957344480193,696.397402962432,nuclear,0.00111744328975304,215
J00 mixture,0.1,low,23,65.2057229342861,71.9685673001152,nuclear,0.0024889081268261,169
J00 mixture,0.1,low,12,43.9397056076079,48.496934285282,nuclear,0.00129856076182231,169
J00 mixture,0.1,low,21,39.8107170553497,43.9397056076079,nuclear,0.00227248133318905,169
J00 mixture,0.1,low,6,36.0697271532629,39.8107170553497,nuclear,0.000649280380911157,169
J00 mixture,0.1,high,34,96.7641053709454,106.800043251458,nuclear,0.00379930718516035,215
J00 mixture,0.1,low,7,19.9526231496888,22.0220194998738,nuclear,0.000757493777729683,169
J00 mixture,0.1,high,17,517.947467923121,571.666650191362,nuclear,0.00189965359258018,215
J00 mixture,0.1,low,8,29.6093293962708,32.6802758941013,nuclear,0.000865707174548209,169
J00 mixture,0.1,high,4,19.9526231496888,22.0220194998738,nuclear,0.000446977315901218,215
J00 mixture,0.1,high,25,71.9685673001152,79.4328234724281,nuclear,0.00279360822438261,215
J00 mixture,0.1,low,6,24.3060443338441,26.8269579527973,nuclear,0.000649280380911157,169
J00 mixture,0.1,low,9,26.8269579527973,29.6093293962708,nuclear,0.000973920571366735,169
J00 mixture,0.1,low,20,53.5268182284711,59.0783791158794,nuclear,0.00216426793637052,169
J00 mixture,0.1,low,11,630.957344480193,696.397402962432,nuclear,0.00119034736500379,169
J00 mixture,0.1,high,2,18.0776867696343,19.9526231496888,nuclear,0.000223488657950609,215
J00 mixture,0.1,high,1,22.0220194998738,24.3060443338441,nuclear,0.000111744328975305,215
J00 mixture,0.1,low,1,11.0371550320276,12.1818791201012,nuclear,0.000108213396818526,169
J00 mixture,0.1,low,2,768.624610039774,848.342898244073,nuclear,0.000216426793637052,169
J00 mixture,0.1,high,2,16.3789370695407,18.0776867696343,nuclear,0.000223488657950609,215
J00 mixture,0.1,high,1,848.342898244073,936.329208823942,nuclear,0.000111744328975305,215
J00 mixture,0.1,high,1,1140.62492385132,1258.92541179417,nuclear,0.000111744328975305,215
J00 mixture,0.1,high,10,571.666650191362,630.957344480193,nuclear,0.00111744328975304,215
J00 mixture,0.1,low,2,22.0220194998738,24.3060443338441,nuclear,0.000216426793637052,169
J00 mixture,0.1,low,2,13.4453288429976,14.8398178896757,nuclear,0.000216426793637052,169
J00 mixture,0.1,low,2,14.8398178896757,16.3789370695407,nuclear,0.000216426793637052,169
J00 mixture,0.1,high,2,936.329208823942,1033.44106388056,nuclear,0.000223488657950609,215
J00 mixture,0.5,high,946,158.489319246111,174.927118743984,nuclear,0.0700273891479754,218
J00 mixture,0.5,high,385,316.227766016838,349.025487895958,nuclear,0.0284995188392923,218
J00 mixture,0.5,low,1170,235.195263507096,259.58865861264,nuclear,0.0966942148760331,198
J00 mixture,0.5,low,1563,174.927118743984,193.069772888325,nuclear,0.129173553719008,198
J00 mixture,0.5,high,1415,259.58865861264,286.512026966378,nuclear,0.104744984824932,218
J00 mixture,0.5,low,14,36.0697271532629,39.8107170553497,nuclear,0.00115702479338843,198
J00 mixture,0.5,low,1524,213.09410153668,235.195263507096,nuclear,0.125950413223141,198
J00 mixture,0.5,low,1595,193.069772888325,213.09410153668,nuclear,0.131818181818182,198
J00 mixture,0.5,low,1072,143.596170196222,158.489319246111,nuclear,0.0885950413223141,198
J00 mixture,0.5,low,43,79.4328234724281,87.6712387296868,nuclear,0.00355371900826446,198
J00 mixture,0.5,high,425,130.102521691083,143.596170196222,nuclear,0.0314605078096084,218
J00 mixture,0.5,high,685,143.596170196222,158.489319246111,nuclear,0.050706936116663,218
J00 mixture,0.5,high,28,571.666650191362,630.957344480193,nuclear,0.00207269227922126,218
J00 mixture,0.5,high,74,87.6712387296868,96.7641053709454,nuclear,0.00547782959508476,218
J00 mixture,0.5,low,25,53.5268182284711,59.0783791158794,nuclear,0.00206611570247934,198
J00 mixture,0.5,high,25,59.0783791158794,65.2057229342861,nuclear,0.00185061810644755,218
J00 mixture,0.5,low,651,130.102521691083,143.596170196222,nuclear,0.053801652892562,198
J00 mixture,0.5,high,51,469.276245934884,517.947467923121,nuclear,0.00377526093715301,218
J00 mixture,0.5,high,1917,235.195263507096,259.58865861264,nuclear,0.141905396402398,218
J00 mixture,0.5,low,408,117.876863479359,130.102521691083,nuclear,0.0337190082644628,198
J00 mixture,0.5,high,102,96.7641053709454,106.800043251458,nuclear,0.00755052187430602,218
J00 mixture,0.5,low,1258,158.489319246111,174.927118743984,nuclear,0.10396694214876,198
J00 mixture,0.5,high,2141,213.09410153668,235.195263507096,nuclear,0.158486934636168,218
J00 mixture,0.5,low,220,106.800043251458,117.876863479359,nuclear,0.0181818181818182,198
J00 mixture,0.5,high,51,79.4328234724281,87.6712387296868,nuclear,0.00377526093715301,218
J00 mixture,0.5,low,18,26.8269579527973,29.6093293962708,nuclear,0.00148760330578512,198
J00 mixture,0.5,high,1810,193.069772888325,213.09410153668,nuclear,0.133984750906803,218
J00 mixture,0.5,low,461,286.512026966378,316.227766016838,nuclear,0.038099173553719,198
J00 mixture,0.5,high,180,106.800043251458,117.876863479359,nuclear,0.0133244503664224,218
J00 mixture,0.5,high,304,117.876863479359,130.102521691083,nuclear,0.0225035161744023,218
